oil_urals,gdp_quart,gdp_quart_growth,cpi,ppi,gdp_deflator,balance_trade,balance_trade_growth,usdrub,eurrub,brent,net_capital_export,gdp_annual,gdp_annual_growth,average_provision_of_build_contract,average_provision_of_build_contract_moscow,rts,micex,micex_rgbi_tr,micex_cbi_tr,deposits_value,deposits_growth,deposits_rate,mortgage_value,mortgage_growth,mortgage_rate,grp,grp_growth,income_per_cap,real_dispos_income_per_cap_growth,salary,salary_growth,fixed_basket,retail_trade_turnover,retail_trade_turnover_per_cap,retail_trade_turnover_growth,labor_force,unemployment,employment,invest_fixed_capital_per_cap,invest_fixed_assets,profitable_enterpr_share,unprofitable_enterpr_share,share_own_revenues,overdue_wages_per_cap,fin_res_per_cap,marriages_per_1000_cap,divorce_rate,construction_value,invest_fixed_assets_phys,pop_natural_increase,pop_migration,pop_total_inc,childbirth,mortality,housing_fund_sqm,lodging_sqm_per_cap,water_pipes_share,baths_share,sewerage_share,gas_share,hot_water_share,electric_stove_share,heating_share,old_house_share,average_life_exp,infant_mortarity_per_1000_cap,perinatal_mort_per_1000_cap,incidence_population,rent_price_4+room_bus,rent_price_3room_bus,rent_price_2room_bus,rent_price_1room_bus,rent_price_3room_eco,rent_price_2room_eco,rent_price_1room_eco,load_of_teachers_preschool_per_teacher,child_on_acc_pre_school,load_of_teachers_school_per_teacher,students_state_oneshift,modern_education_share,old_education_build_share,provision_doctors,provision_nurse,load_on_doctors,power_clinics,hospital_beds_available_per_cap,hospital_bed_occupancy_per_year,provision_retail_space_sqm,provision_retail_space_modern_sqm,turnover_catering_per_cap,theaters_viewers_per_1000_cap,seats_theather_rfmin_per_100000_cap,museum_visitis_per_100_cap,bandwidth_sports,population_reg_sports_share,students_reg_sports_share,apartment_build,apartment_fund_sqm
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,34.5360984802,46.8810005188,114.260002136,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1362.98999023,1494.2800293,127.629997253,246.839996338,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,34.3768005371,46.8222007751,115.059997559,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1371.55004883,1495.08996582,127.959999084,247.089996338,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,34.4707984924,46.8209991455,114.809997559,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1358.72998047,1486.30004883,128.13999939,246.770004272,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,34.4707984924,46.8209991455,114.809997559,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1358.72998047,1486.30004883,128.13999939,246.770004272,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,34.4707984924,46.8209991455,114.809997559,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1358.72998047,1486.30004883,128.13999939,246.770004272,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,34.1584014893,46.4412002563,114.120002747,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1369.09997559,1486.30004883,128.220001221,247.179992676,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,33.7700004578,45.8790016174,114.459999084,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1421.06994629,1518.82995605,128.380004883,247.179992676,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,33.7571983337,46.0349006653,114.0,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1383.02001953,1481.94995117,128.5,247.240005493,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,33.7165985107,45.8932991028,113.209999084,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1377.41003418,1473.18005371,128.660003662,247.190002441,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,33.7253990173,46.0029983521,113.300003052,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1379.75,1477.31994629,128.779998779,247.630004883,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,33.7253990173,46.0029983521,113.300003052,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1379.75,1477.31994629,128.779998779,247.630004883,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,33.7253990173,46.0029983521,113.300003052,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1379.75,1477.31994629,128.779998779,247.630004883,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
109.647598267,17138.9003906,0.600000023842,422.799987793,502.399993896,113.464996338,19.9780006409,47.5,33.9822998047,46.5211982727,112.36000061,0.178364992142,71016.703125,0.0127948708832,6.21999979019,6.17999982834,1366.07995605,1476.38000488,128.5,248.020004272,16756486,-0.00540051423013,5.32999992371,628163,0.46346822381,12.1999998093,12808.5732422,0.0841036513448,51590.0,-0.0790000036359,61208.0,0.103141017258,16295.0,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,205.589996338,94.7300033569,74.8199996948,59.0,48.7000007629,41.1800003052,33.0600013733,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
105.638298035,18884.5996094,0.699999988079,425.5,506.5,113.464996338,15.8179998398,21.5,34.3283996582,46.998298645,112.290000916,-0.0177595634013,71016.703125,0.0127948708832,6.28999996185,6.13999986649,1362.09997559,1482.92004395,128.479995728,248.020004272,16883220,0.00756327994168,5.53999996185,766009,0.431289553642,12.2299995422,12808.5732422,0.0841036513448,55216.0,-0.0790000036359,61208.0,0.103141017258,16251.4101562,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,185.690002441,100.269996643,77.8700027466,60.4300003052,50.9300003052,41.9700012207,33.6699981689,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
105.638298035,18884.5996094,0.699999988079,425.5,506.5,113.464996338,15.8179998398,21.5,34.3452987671,46.887298584,111.239997864,-0.0177595634013,71016.703125,0.0127948708832,6.28999996185,6.13999986649,1390.4699707,1514.32995605,128.440002441,245.160003662,16883220,0.00756327994168,5.53999996185,766009,0.431289553642,12.2299995422,12808.5732422,0.0841036513448,55216.0,-0.0790000036359,61208.0,0.103141017258,16251.4101562,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,185.690002441,100.269996643,77.8700027466,60.4300003052,50.9300003052,41.9700012207,33.6699981689,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
105.638298035,18884.5996094,0.699999988079,425.5,506.5,113.464996338,15.8179998398,21.5,34.2681999207,46.6142997742,111.0,-0.0177595634013,71016.703125,0.0127948708832,6.28999996185,6.13999986649,1390.7199707,1514.4699707,128.460006714,243.309997559,16883220,0.00756327994168,5.53999996185,766009,0.431289553642,12.2299995422,12808.5732422,0.0841036513448,55216.0,-0.0790000036359,61208.0,0.103141017258,16251.4101562,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,185.690002441,100.269996643,77.8700027466,60.4300003052,50.9300003052,41.9700012207,33.6699981689,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
105.638298035,18884.5996094,0.699999988079,425.5,506.5,113.464996338,15.8179998398,21.5,34.4691009521,46.8590011597,110.63999939,-0.0177595634013,71016.703125,0.0127948708832,6.28999996185,6.13999986649,1360.47998047,1489.5300293,128.419998169,243.600006104,16883220,0.00756327994168,5.53999996185,766009,0.431289553642,12.2299995422,12808.5732422,0.0841036513448,55216.0,-0.0790000036359,61208.0,0.103141017258,16251.4101562,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,185.690002441,100.269996643,77.8700027466,60.4300003052,50.9300003052,41.9700012207,33.6699981689,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
105.638298035,18884.5996094,0.699999988079,425.5,506.5,113.464996338,15.8179998398,21.5,34.4691009521,46.8590011597,110.63999939,-0.0177595634013,71016.703125,0.0127948708832,6.28999996185,6.13999986649,1360.47998047,1489.5300293,128.419998169,244.520004272,16883220,0.00756327994168,5.53999996185,766009,0.431289553642,12.2299995422,12808.5732422,0.0841036513448,55216.0,-0.0790000036359,61208.0,0.103141017258,16251.4101562,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,185.690002441,100.269996643,77.8700027466,60.4300003052,50.9300003052,41.9700012207,33.6699981689,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
105.638298035,18884.5996094,0.699999988079,425.5,506.5,113.464996338,15.8179998398,21.5,34.4691009521,46.8590011597,110.63999939,-0.0177595634013,71016.703125,0.0127948708832,6.28999996185,6.13999986649,1360.47998047,1489.5300293,128.419998169,244.520004272,16883220,0.00756327994168,5.53999996185,766009,0.431289553642,12.2299995422,12808.5732422,0.0841036513448,55216.0,-0.0790000036359,61208.0,0.103141017258,16251.4101562,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,185.690002441,100.269996643,77.8700027466,60.4300003052,50.9300003052,41.9700012207,33.6699981689,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
105.638298035,18884.5996094,0.699999988079,425.5,506.5,113.464996338,15.8179998398,21.5,34.4314994812,46.8451004028,110.239997864,-0.0177595634013,71016.703125,0.0127948708832,6.28999996185,6.13999986649,1385.23999023,1513.7199707,128.220001221,247.740005493,16883220,0.00756327994168,5.53999996185,766009,0.431289553642,12.2299995422,12808.5732422,0.0841036513448,55216.0,-0.0790000036359,61208.0,0.103141017258,16251.4101562,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,185.690002441,100.269996643,77.8700027466,60.4300003052,50.9300003052,41.9700012207,33.6699981689,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
105.638298035,18884.5996094,0.699999988079,425.5,506.5,113.464996338,15.8179998398,21.5,34.2625007629,46.6199989319,108.940002441,-0.0177595634013,71016.703125,0.0127948708832,6.28999996185,6.13999986649,1393.58996582,1516.75,128.339996338,246.88999939,16883220,0.00756327994168,5.53999996185,766009,0.431289553642,12.2299995422,12808.5732422,0.0841036513448,55216.0,-0.0790000036359,61208.0,0.103141017258,16251.4101562,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,185.690002441,100.269996643,77.8700027466,60.4300003052,50.9300003052,41.9700012207,33.6699981689,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
105.638298035,18884.5996094,0.699999988079,425.5,506.5,113.464996338,15.8179998398,21.5,33.9864006042,46.3101005554,108.279998779,-0.0177595634013,71016.703125,0.0127948708832,6.28999996185,6.13999986649,1403.7199707,1513.38000488,128.309997559,246.88999939,16883220,0.00756327994168,5.53999996185,766009,0.431289553642,12.2299995422,12808.5732422,0.0841036513448,55216.0,-0.0790000036359,61208.0,0.103141017258,16251.4101562,4436.8984375,365.088989258,102.400001526,7087.32617188,0.0149999996647,0.740000009537,126874.0,1541.88439941,0.646000027657,0.354000002146,0.97782844305,57746.0,96.9125976562,8.30000019073,3.70000004768,734697.625,100.099998474,1.60000002384,5.69999980927,7.30000019073,11.3000001907,9.69999980927,234.0,19.1850452423,98.8000030518,98.5999984741,98.0999984741,43.2999992371,94.3000030518,55.2000007629,99.3000030518,0.40000000596,76.6999969482,6.09999990463,7.61000013351,662.299987793,185.690002441,100.269996643,77.8700027466,60.4300003052,50.9300003052,41.9700012207,33.6699981689,,659,1517.95458984,85.5055999756,1390,1390,61.0,92.8000030518,7804.90966797,41.9000015259,707.0,286.0,,,10311.0,,0.447840005159,,398451.0,28.2000007629,,46080.0,229294.796875
